Wave,TAU_spectr_S,TAU_spectr_P,TAU_spectrpol,TAU_spectr,dichro_RHO,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
254.9,0.12466,0.086681,0.080087,0.10982,0.81104,0.9259,0.9259,0.9259,0.58063,0.48837,0.54925,0.58134,0.48061,0.54143,0.57366,0.8809400000000001,0.10982,0.0,0.0,5e-06,5.65e-20,3.1,3.1
255.1,0.12956,0.089827,0.083167,0.11404,0.81332,0.9259,0.9259,0.9259,0.61043,0.51265,0.5772,0.57428,0.4741,0.5346,0.57247,0.88104,0.11404,0.0,0.0,5e-06,5.65e-20,3.1,3.1
255.3,0.13446,0.092962,0.086242,0.11825,0.81634,0.9259,0.9259,0.9259,0.64022,0.53694,0.60514,0.56723,0.4676,0.52777,0.5714,0.88112,0.11825,0.0,0.0,5e-06,5.65e-20,3.1,3.1
255.5,0.13925,0.096008,0.089242,0.12236,0.81935,0.9259,0.9259,0.9259,0.67002,0.56122,0.63309,0.56018,0.4611,0.52094,0.57045,0.8812,0.12236,0.0,0.0,5e-06,5.65e-20,3.1,3.1
255.7,0.14392,0.098966,0.092166,0.12636,0.82236,0.9259,0.9259,0.9259,0.69982,0.58551,0.66104,0.55312,0.45459,0.51411,0.5696,0.88128,0.12636,0.0,0.0,5e-06,5.65e-20,3.1,3.1
255.9,0.14849,0.10184,0.095015,0.13026,0.82538,0.9259,0.9259,0.9259,0.72961,0.60979,0.68899,0.54607,0.44809,0.50727,0.56886,0.88136,0.13026,0.0,0.0,5e-06,5.65e-20,3.1,3.1
256.1,0.15059,0.10296,0.096272,0.13197,0.82892,0.9259,0.9259,0.9259,0.74725,0.62362,0.70536,0.53902,0.44159,0.50044,0.56822,0.88144,0.13197,0.0,0.0,5e-06,5.65e-20,3.1,3.1
256.3,0.14706,0.10011,0.0939,0.12872,0.833,0.9259,0.9259,0.9259,0.73651,0.61303,0.69472,0.53196,0.43509,0.49361,0.56767,0.88152,0.12872,0.0,0.0,5e-06,5.65e-20,3.1,3.1
256.5,0.14358,0.097313,0.091561,0.1255,0.83708,0.9259,0.9259,0.9259,0.72577,0.60245,0.68408,0.52491,0.42858,0.48678,0.56722,0.8816,0.1255,0.0,0.0,5e-06,5.65e-20,3.1,3.1
256.7,0.14014,0.094551,0.089252,0.12233,0.84115,0.9259,0.9259,0.9259,0.71503,0.59187,0.67344,0.51786,0.42208,0.47995,0.56685,0.88168,0.12233,0.0,0.0,5e-06,5.65e-20,3.1,3.1
256.9,0.14331,0.09686,0.091345,0.12519,0.84523,0.9259,0.9259,0.9259,0.70428,0.58129,0.6628,0.5353,0.43835,0.4969,0.56657,0.88176,0.12519,0.0,0.0,5e-06,5.65e-20,3.1,3.1
257.1,0.1529,0.10406,0.097714,0.13391,0.84954,0.9259,0.9259,0.9259,0.69354,0.57071,0.65216,0.57725,0.4774,0.53763,0.56637,0.8818400000000001,0.13391,0.0,0.0,5e-06,5.65e-20,3.1,3.1
257.3,0.15654,0.10722,0.10029,0.13743,0.8541,0.9259,0.9259,0.9259,0.666,0.54648,0.62577,0.61228,0.51108,0.57208,0.56625,0.88192,0.13743,0.0,0.0,5e-06,5.65e-20,3.1,3.1
257.5,0.15438,0.10639,0.099142,0.13585,0.85866,0.9259,0.9259,0.9259,0.6247,0.51109,0.58651,0.64039,0.53939,0.60023,0.56619,0.882,0.13585,0.0,0.0,5e-06,5.65e-20,3.1,3.1
257.7,0.15131,0.10477,0.097366,0.13341,0.86322,0.9259,0.9259,0.9259,0.5834,0.4757,0.54724,0.66851,0.5677,0.62839,0.56621,0.88208,0.13341,0.0,0.0,5e-06,5.65e-20,3.1,3.1
257.9,0.13992,0.096395,0.089911,0.12319,0.86778,0.9259,0.9259,0.9259,0.54211,0.44031,0.50798,0.6617,0.56125,0.62172,0.56628,0.8821599999999999,0.12319,0.0,0.0,5e-06,5.65e-20,3.1,3.1
258.1,0.12861,0.088095,0.082513,0.11305,0.87219,0.9259,0.9259,0.9259,0.50081,0.40492,0.46871,0.65488,0.55481,0.61506,0.56642,0.88224,0.11305,0.0,0.0,5e-06,5.65e-20,3.1,3.1
258.3,0.11739,0.079876,0.075177,0.10299,0.87645,0.9259,0.9259,0.9259,0.45951,0.36953,0.42945,0.64807,0.54836,0.60839,0.56661,0.88232,0.10299,0.0,0.0,5e-06,5.65e-20,3.1,3.1
258.5,0.10568,0.071609,0.067602,0.09261,0.88072,0.9259,0.9259,0.9259,0.41589,0.33346,0.38838,0.64126,0.54191,0.60173,0.56685,0.8824,0.09261,0.0,0.0,5e-06,5.65e-20,3.1,3.1
258.7,0.093991,0.063415,0.060052,0.082263,0.88499,0.9259,0.9259,0.9259,0.37186,0.29726,0.34699,0.63444,0.53546,0.59506,0.56714,0.88248,0.082263,0.0,0.0,5e-06,5.65e-20,3.1,3.1
258.9,0.082414,0.055321,0.052583,0.072026,0.88925,0.9259,0.9259,0.9259,0.32782,0.26107,0.3056,0.62763,0.52902,0.5884,0.56748,0.88256,0.072026,0.0,0.0,5e-06,5.65e-20,3.1,3.1
259.1,0.070908,0.047296,0.045165,0.061862,0.89294,0.9259,0.9259,0.9259,0.28379,0.22488,0.26422,0.62082,0.52257,0.58173,0.56785,0.88264,0.061862,0.0,0.0,5e-06,5.65e-20,3.1,3.1
259.3,0.059496,0.039359,0.037813,0.05179,0.89604,0.9259,0.9259,0.9259,0.23975,0.18868,0.22283,0.614,0.51612,0.57507,0.56825,0.8827200000000001,0.05179,0.0,0.0,5e-06,5.65e-20,3.1,3.1
259.5,0.14299,0.10068,0.092407,0.12656,0.89914,0.92589,0.92589,0.92589,0.5802,0.48669,0.54858,0.60719,0.50968,0.5684,0.56869,0.8828,0.12656,0.0,0.0,5e-06,5.65e-20,3.1,3.1
259.7,0.1492,0.10458,0.0963,0.13188,0.90225,0.92589,0.92589,0.92589,0.6097,0.50987,0.57599,0.60037,0.50323,0.56174,0.56915,0.88288,0.13188,0.0,0.0,5e-06,5.65e-20,3.1,3.1
259.9,0.15531,0.1084,0.10012,0.1371,0.90535,0.92589,0.92589,0.92589,0.6392,0.53306,0.60339,0.59356,0.49678,0.55507,0.56963,0.88296,0.1371,0.0,0.0,5e-06,5.65e-20,3.1,3.1
260.1,0.16114,0.11201,0.10375,0.14207,0.90751,0.92589,0.92589,0.92589,0.66871,0.55624,0.6308,0.58675,0.49034,0.54841,0.57014,0.88302,0.14207,0.0,0.0,5e-06,5.65e-20,3.1,3.1
260.3,0.16666,0.1154,0.10719,0.14677,0.90871,0.92589,0.92589,0.92589,0.6982,0.57942,0.6582,0.57993,0.48389,0.54174,0.57065,0.88306,0.14677,0.0,0.0,5e-06,5.65e-20,3.1,3.1
260.5,0.17205,0.11869,0.11053,0.15134,0.90992,0.92589,0.92589,0.92589,0.7277,0.6026,0.68561,0.57312,0.47744,0.53507,0.57118,0.8831,0.15134,0.0,0.0,5e-06,5.65e-20,3.1,3.1
260.7,0.17591,0.12089,0.11289,0.15455,0.91113,0.92589,0.92589,0.92589,0.7513,0.62079,0.70742,0.56631,0.47099,0.52841,0.57171,0.88314,0.15455,0.0,0.0,5e-06,5.65e-20,3.1,3.1
260.9,0.17191,0.11756,0.11016,0.15081,0.91234,0.92588,0.92588,0.92588,0.74146,0.61068,0.69754,0.55949,0.46455,0.52174,0.57225,0.88318,0.15081,0.0,0.0,5e-06,5.65e-20,3.1,3.1
261.1,0.16773,0.11413,0.10733,0.14693,0.91245,0.92588,0.92588,0.92588,0.73161,0.60057,0.68767,0.55268,0.4581,0.51508,0.57278,0.88322,0.14693,0.0,0.0,5e-06,5.65e-20,3.1,3.1
261.3,0.16341,0.11061,0.10441,0.14292,0.91147,0.92588,0.92588,0.92588,0.72177,0.59045,0.67779,0.54587,0.45165,0.50841,0.5733,0.88326,0.14292,0.0,0.0,5e-06,5.65e-20,3.1,3.1
261.5,0.16616,0.11259,0.10624,0.14542,0.91048,0.92588,0.92588,0.92588,0.71192,0.58034,0.66791,0.56284,0.46786,0.52506,0.57382,0.8833,0.14542,0.0,0.0,5e-06,5.65e-20,3.1,3.1
261.7,0.17569,0.11979,0.11262,0.15414,0.9095,0.92588,0.92588,0.92588,0.70208,0.57023,0.65804,0.60359,0.50671,0.56501,0.57432,0.88334,0.15414,0.0,0.0,5e-06,5.65e-20,3.1,3.1
261.9,0.18062,0.12369,0.116,0.15876,0.90851,0.92587,0.92587,0.92587,0.68772,0.55653,0.64396,0.63366,0.5362,0.59482,0.5748,0.88338,0.15876,0.0,0.0,5e-06,5.65e-20,3.1,3.1
262.1,0.17511,0.12033,0.11264,0.15415,0.90657,0.92587,0.92587,0.92587,0.64781,0.52253,0.60607,0.65304,0.55632,0.61447,0.57527,0.88342,0.15415,0.0,0.0,5e-06,5.65e-20,3.1,3.1
262.3,0.16879,0.11629,0.10871,0.14878,0.90368,0.92587,0.92587,0.92587,0.60791,0.48853,0.56819,0.67242,0.57645,0.63412,0.57573,0.88346,0.14878,0.0,0.0,5e-06,5.65e-20,3.1,3.1
262.5,0.16186,0.1117,0.10436,0.14281,0.90079,0.92587,0.92587,0.92587,0.568,0.45452,0.5303,0.6918,0.59657,0.65377,0.57617,0.8835,0.14281,0.0,0.0,5e-06,5.65e-20,3.1,3.1
262.7,0.14865,0.10195,0.095682,0.13093,0.89789,0.92586,0.92586,0.92586,0.52809,0.42052,0.49241,0.68506,0.59002,0.64711,0.57659,0.88354,0.13093,0.0,0.0,5e-06,5.65e-20,3.1,3.1
262.9,0.13572,0.092433,0.087194,0.11931,0.895,0.92586,0.92586,0.92586,0.48818,0.38652,0.45453,0.67832,0.58348,0.64045,0.57699,0.88358,0.11931,0.0,0.0,5e-06,5.65e-20,3.1,3.1
263.1,0.12283,0.083065,0.078766,0.10777,0.89152,0.92586,0.92586,0.92586,0.44771,0.35243,0.41623,0.67158,0.57693,0.63378,0.57738,0.88362,0.10777,0.0,0.0,5e-06,5.65e-20,3.1,3.1
263.3,0.10957,0.073801,0.070182,0.096021,0.88746,0.92586,0.92586,0.92586,0.40499,0.31796,0.37627,0.66484,0.57038,0.62712,0.57775,0.88366,0.096021,0.0,0.0,5e-06,5.65e-20,3.1,3.1
263.5,0.096629,0.064787,0.061818,0.084573,0.8834,0.92585,0.92585,0.92585,0.36227,0.2835,0.33631,0.65809,0.56383,0.62046,0.5781,0.8837,0.084573,0.0,0.0,5e-06,5.65e-20,3.1,3.1
263.7,0.084021,0.056023,0.053672,0.073426,0.87933,0.92585,0.92585,0.92585,0.31955,0.24904,0.29634,0.65135,0.55729,0.6138,0.57843,0.88374,0.073426,0.0,0.0,5e-06,5.65e-20,3.1,3.1
263.9,0.071741,0.047508,0.045745,0.062578,0.87527,0.92585,0.92585,0.92585,0.27684,0.21457,0.25638,0.64461,0.55074,0.60713,0.57875,0.88378,0.062578,0.0,0.0,5e-06,5.65e-20,3.1,3.1
264.1,0.059778,0.039234,0.038029,0.05202,0.87108,0.92584,0.92584,0.92584,0.23412,0.18011,0.21642,0.63787,0.54419,0.60047,0.57904,0.88382,0.05202,0.0,0.0,5e-06,5.65e-20,3.1,3.1
264.3,0.14714,0.10266,0.095094,0.13007,0.86675,0.92584,0.92584,0.92584,0.58508,0.47919,0.5497,0.63113,0.53765,0.59381,0.57931,0.88386,0.13007,0.0,0.0,5e-06,5.65e-20,3.1,3.1
264.5,0.15201,0.10565,0.098129,0.13422,0.86243,0.92583,0.92583,0.92583,0.61376,0.50149,0.57628,0.62439,0.5311,0.58715,0.57956,0.8839,0.13422,0.0,0.0,5e-06,5.65e-20,3.1,3.1
264.7,0.15667,0.10848,0.10103,0.13817,0.8581,0.92583,0.92583,0.92583,0.64244,0.52379,0.60287,0.61765,0.52455,0.58049,0.57979,0.8839400000000001,0.13817,0.0,0.0,5e-06,5.65e-20,3.1,3.1
264.9,0.16112,0.11116,0.10379,0.14194,0.85378,0.92583,0.92583,0.92583,0.67113,0.54608,0.62946,0.61091,0.518,0.57382,0.58,0.88398,0.14194,0.0,0.0,5e-06,5.65e-20,3.1,3.1
265.1,0.1654,0.11372,0.10644,0.14556,0.84966,0.92582,0.92582,0.92582,0.69981,0.56838,0.65604,0.60417,0.51146,0.56716,0.58018,0.88402,0.14556,0.0,0.0,5e-06,5.65e-20,3.1,3.1
265.3,0.16952,0.11616,0.10898,0.14903,0.84575,0.92582,0.92582,0.92582,0.72849,0.59068,0.68263,0.59742,0.50491,0.5605,0.58034,0.88406,0.14903,0.0,0.0,5e-06,5.65e-20,3.1,3.1
265.5,0.17257,0.11786,0.11083,0.15155,0.84184,0.92581,0.92581,0.92581,0.75337,0.60985,0.70564,0.59068,0.49836,0.55384,0.58048,0.8841,0.15155,0.0,0.0,5e-06,5.65e-20,3.1,3.1
265.7,0.16772,0.11408,0.10759,0.14711,0.83793,0.92581,0.92581,0.92581,0.744,0.60082,0.69642,0.58394,0.49181,0.54717,0.5806,0.88414,0.14711,0.0,0.0,5e-06,5.65e-20,3.1,3.1
265.9,0.16296,0.11036,0.1044,0.14275,0.83403,0.92581,0.92581,0.92581,0.73462,0.59179,0.68721,0.5772,0.48527,0.54051,0.58069,0.88418,0.14275,0.0,0.0,5e-06,5.65e-20,3.1,3.1
266.1,0.15835,0.10678,0.10133,0.13854,0.83057,0.9258,0.9258,0.9258,0.72525,0.58276,0.67799,0.57046,0.47872,0.53385,0.58075,0.88422,0.13854,0.0,0.0,5e-06,5.65e-20,3.1,3.1
266.3,0.163,0.11047,0.10452,0.14289,0.82756,0.9258,0.9258,0.9258,0.71587,0.57373,0.66878,0.59703,0.50485,0.56021,0.58079,0.88426,0.14289,0.0,0.0,5e-06,5.65e-20,3.1,3.1
266.5,0.16741,0.11394,0.10754,0.14702,0.82455,0.92579,0.92579,0.92579,0.70649,0.5647,0.65957,0.62359,0.53097,0.58658,0.5808,0.8843,0.14702,0.0,0.0,5e-06,5.65e-20,3.1,3.1
266.7,0.1716,0.1172,0.1104,0.15092,0.82154,0.92579,0.92579,0.92579,0.69712,0.55567,0.65035,0.65016,0.5571,0.61294,0.58079,0.88434,0.15092,0.0,0.0,5e-06,5.65e-20,3.1,3.1
266.9,0.16679,0.11445,0.10752,0.14697,0.81854,0.92578,0.92578,0.92578,0.66159,0.52613,0.61685,0.6684,0.57672,0.63171,0.58075,0.88438,0.14697,0.0,0.0,5e-06,5.65e-20,3.1,3.1
267.1,0.16089,0.11084,0.1039,0.14202,0.81611,0.92578,0.92578,0.92578,0.62316,0.49431,0.58064,0.68663,0.59633,0.65048,0.58068,0.88442,0.14202,0.0,0.0,5e-06,5.65e-20,3.1,3.1
267.3,0.1546,0.10685,0.099991,0.13667,0.81426,0.92577,0.92577,0.92577,0.58473,0.46249,0.54444,0.70487,0.61595,0.66925,0.58058,0.88446,0.13667,0.0,0.0,5e-06,5.65e-20,3.1,3.1
267.5,0.14531,0.10033,0.093988,0.12846,0.81241,0.92577,0.92577,0.92577,0.5463,0.43067,0.50823,0.71089,0.62267,0.67553,0.58046,0.8845000000000001,0.12846,0.0,0.0,5e-06,5.65e-20,3.1,3.1
267.7,0.13356,0.091762,0.086275,0.11791,0.81056,0.92576,0.92576,0.92576,0.50787,0.39885,0.47203,0.70469,0.61648,0.66934,0.5803,0.88454,0.11791,0.0,0.0,5e-06,5.65e-20,3.1,3.1
267.9,0.12205,0.083375,0.078718,0.10758,0.80872,0.92575,0.92575,0.92575,0.46944,0.36703,0.43582,0.69848,0.61029,0.66314,0.58012,0.88458,0.10758,0.0,0.0,5e-06,5.65e-20,3.1,3.1
268.1,0.11036,0.075122,0.071109,0.097174,0.8075,0.92575,0.92575,0.92575,0.4291,0.33472,0.39815,0.69228,0.60411,0.65695,0.57991,0.88462,0.097174,0.0,0.0,5e-06,5.65e-20,3.1,3.1
268.3,0.098768,0.06705,0.06359,0.086895,0.8069,0.92574,0.92574,0.92574,0.38795,0.3022,0.35984,0.68608,0.59792,0.65075,0.57966,0.88466,0.086895,0.0,0.0,5e-06,5.65e-20,3.1,3.1
268.5,0.087385,0.059143,0.056214,0.076811,0.80631,0.92574,0.92574,0.92574,0.3468,0.26968,0.32153,0.67988,0.59173,0.64456,0.57939,0.8847,0.076811,0.0,0.0,5e-06,5.65e-20,3.1,3.1
268.7,0.076215,0.051401,0.04898,0.066924,0.80572,0.92573,0.92573,0.92573,0.30564,0.23715,0.28323,0.67367,0.58554,0.63836,0.57908,0.88474,0.066924,0.0,0.0,5e-06,5.65e-20,3.1,3.1
268.9,0.065259,0.043825,0.041891,0.057234,0.80513,0.92573,0.92573,0.92573,0.26449,0.20463,0.24492,0.66747,0.57936,0.63217,0.57874,0.88478,0.057234,0.0,0.0,5e-06,5.65e-20,3.1,3.1
269.1,0.054559,0.036444,0.034972,0.04778,0.80515,0.92572,0.92572,0.92572,0.22334,0.17211,0.20662,0.66127,0.57317,0.62597,0.57837,0.88482,0.04778,0.0,0.0,5e-06,5.65e-20,3.1,3.1
269.3,0.14334,0.099248,0.092709,0.12665,0.8058,0.92571,0.92571,0.92571,0.59227,0.47379,0.55313,0.65506,0.56698,0.61978,0.57797,0.88486,0.12665,0.0,0.0,5e-06,5.65e-20,3.1,3.1
269.5,0.14864,0.10284,0.096109,0.13129,0.80645,0.92571,0.92571,0.92571,0.62003,0.49632,0.57916,0.64886,0.5608,0.61358,0.57753,0.8849,0.13129,0.0,0.0,5e-06,5.65e-20,3.1,3.1
269.7,0.15381,0.10631,0.099416,0.1358,0.8071,0.9257,0.9257,0.9257,0.64779,0.51885,0.60519,0.64266,0.55461,0.60739,0.57706,0.8849400000000001,0.1358,0.0,0.0,5e-06,5.65e-20,3.1,3.1
269.9,0.15883,0.10968,0.10263,0.14019,0.80775,0.92569,0.92569,0.92569,0.67555,0.54138,0.63122,0.63646,0.54842,0.60119,0.57655,0.88498,0.14019,0.0,0.0,5e-06,5.65e-20,3.1,3.1
270.1,0.16384,0.11302,0.10583,0.14455,0.80898,0.92569,0.92569,0.92569,0.70331,0.5639,0.65725,0.63025,0.54224,0.595,0.57601,0.885,0.14455,0.0,0.0,5e-06,5.65e-20,3.1,3.1
270.3,0.16883,0.11633,0.10901,0.14889,0.81078,0.92568,0.92568,0.92568,0.73106,0.58643,0.68328,0.62405,0.53605,0.5888,0.57544,0.885,0.14889,0.0,0.0,5e-06,5.65e-20,3.1,3.1
270.5,0.17244,0.11868,0.11129,0.152,0.81258,0.92567,0.92567,0.92567,0.75334,0.60454,0.70418,0.61785,0.52986,0.58261,0.57482,0.885,0.152,0.0,0.0,5e-06,5.65e-20,3.1,3.1
270.7,0.1689,0.11606,0.10895,0.14879,0.81439,0.92567,0.92567,0.92567,0.74452,0.59757,0.69598,0.61165,0.52367,0.57641,0.57417,0.885,0.14879,0.0,0.0,5e-06,5.65e-20,3.1,3.1
270.9,0.16537,0.11347,0.10662,0.1456,0.81619,0.92566,0.92566,0.92566,0.7357,0.59061,0.68778,0.60544,0.51749,0.57022,0.57349,0.885,0.1456,0.0,0.0,5e-06,5.65e-20,3.1,3.1
271.1,0.16196,0.11096,0.10437,0.14252,0.8185,0.92565,0.92565,0.92565,0.72689,0.58365,0.67958,0.59924,0.5113,0.56402,0.57277,0.885,0.14252,0.0,0.0,5e-06,5.65e-20,3.1,3.1
271.3,0.16712,0.11542,0.10801,0.14748,0.8213,0.92565,0.92565,0.92565,0.71807,0.57669,0.67137,0.62464,0.53717,0.58958,0.572,0.885,0.14748,0.0,0.0,5e-06,5.65e-20,3.1,3.1
271.5,0.17212,0.11976,0.11154,0.1523,0.8241,0.92564,0.92564,0.92564,0.70925,0.56972,0.66317,0.65004,0.56303,0.61515,0.5712,0.885,0.1523,0.0,0.0,5e-06,5.65e-20,3.1,3.1
271.7,0.17696,0.12396,0.11496,0.15697,0.82691,0.92563,0.92563,0.92563,0.70043,0.56276,0.65497,0.67544,0.5889,0.64071,0.57037,0.885,0.15697,0.0,0.0,5e-06,5.65e-20,3.1,3.1
271.9,0.17312,0.12198,0.11271,0.15389,0.82971,0.92563,0.92563,0.92563,0.67069,0.53892,0.62718,0.68883,0.604,0.65478,0.56949,0.885,0.15389,0.0,0.0,5e-06,5.65e-20,3.1,3.1
272.1,0.1672,0.11845,0.10908,0.14892,0.8329,0.92562,0.92562,0.92562,0.63398,0.50946,0.59287,0.70223,0.6191,0.66885,0.56857,0.885,0.14892,0.0,0.0,5e-06,5.65e-20,3.1,3.1
272.3,0.16093,0.11462,0.1052,0.14362,0.83647,0.92561,0.92561,0.92561,0.59726,0.48,0.55855,0.71562,0.63419,0.68292,0.56761,0.885,0.14362,0.0,0.0,5e-06,5.65e-20,3.1,3.1
272.5,0.15424,0.11042,0.10103,0.13792,0.84004,0.9256,0.9256,0.9256,0.56055,0.45054,0.52424,0.72901,0.64929,0.69699,0.56661,0.885,0.13792,0.0,0.0,5e-06,5.65e-20,3.1,3.1
272.7,0.14522,0.10415,0.095185,0.12993,0.84361,0.9256,0.9256,0.9256,0.52383,0.42108,0.48992,0.7327,0.65373,0.70097,0.56557,0.885,0.12993,0.0,0.0,5e-06,5.65e-20,3.1,3.1
272.9,0.13423,0.096162,0.087952,0.12006,0.84718,0.92559,0.92559,0.92559,0.48712,0.39162,0.45561,0.72668,0.64752,0.69488,0.56449,0.885,0.12006,0.0,0.0,5e-06,5.65e-20,3.1,3.1
273.1,0.12309,0.088073,0.080619,0.11004,0.85098,0.92558,0.92558,0.92558,0.44931,0.36127,0.42026,0.72067,0.6413,0.68878,0.56336,0.885,0.11004,0.0,0.0,5e-06,5.65e-20,3.1,3.1
273.3,0.11154,0.0797,0.073017,0.09966,0.85502,0.92558,0.92558,0.92558,0.40947,0.32925,0.38301,0.71465,0.63508,0.68268,0.56219,0.885,0.09966,0.0,0.0,5e-06,5.65e-20,3.1,3.1
273.5,0.10009,0.071426,0.065495,0.089389,0.85905,0.92557,0.92557,0.92557,0.36964,0.29724,0.34576,0.70863,0.62887,0.67659,0.56098,0.885,0.089389,0.0,0.0,5e-06,5.65e-20,3.1,3.1
273.7,0.088759,0.063257,0.058054,0.079231,0.86308,0.92556,0.92556,0.92556,0.3298,0.26523,0.3085,0.70262,0.62265,0.67049,0.55973,0.885,0.079231,0.0,0.0,5e-06,5.65e-20,3.1,3.1
273.9,0.07755,0.055195,0.0507,0.069191,0.86711,0.92555,0.92555,0.92555,0.28996,0.23322,0.27125,0.6966,0.61644,0.66439,0.55844,0.885,0.069191,0.0,0.0,5e-06,5.65e-20,3.1,3.1
274.1,0.066469,0.047246,0.043436,0.059275,0.87118,0.92555,0.92555,0.92555,0.25013,0.2012,0.234,0.69058,0.61022,0.65829,0.55712,0.885,0.059275,0.0,0.0,5e-06,5.65e-20,3.1,3.1
274.3,0.05552,0.039412,0.036265,0.049487,0.87528,0.92554,0.92554,0.92554,0.21029,0.16919,0.19674,0.68456,0.604,0.6522,0.55576,0.885,0.049487,0.0,0.0,5e-06,5.65e-20,3.1,3.1
274.5,0.1575,0.11107,0.10269,0.14012,0.87938,0.92553,0.92553,0.92553,0.60054,0.48071,0.5611,0.67855,0.59779,0.6461,0.55437,0.885,0.14012,0.0,0.0,5e-06,5.65e-20,3.1,3.1
274.7,0.16345,0.11554,0.10662,0.14549,0.88348,0.92552,0.92552,0.92552,0.62753,0.50429,0.58693,0.67253,0.59157,0.64001,0.55296,0.885,0.14549,0.0,0.0,5e-06,5.65e-20,3.1,3.1
274.9,0.1693,0.11991,0.11048,0.15074,0.88758,0.92551,0.92551,0.92551,0.65453,0.52786,0.61276,0.66651,0.58535,0.63391,0.55152,0.885,0.15074,0.0,0.0,5e-06,5.65e-20,3.1,3.1
275.1,0.17499,0.12415,0.11423,0.15585,0.89148,0.92551,0.92551,0.92551,0.68152,0.55143,0.63859,0.66049,0.57914,0.62781,0.55006,0.88504,0.15585,0.0,0.0,5e-06,5.65e-20,3.1,3.1
275.3,0.18052,0.12825,0.11787,0.16081,0.89518,0.9255,0.9255,0.9255,0.70852,0.575,0.66441,0.65448,0.57292,0.62171,0.54858,0.88512,0.16081,0.0,0.0,5e-06,5.65e-20,3.1,3.1
275.5,0.18593,0.13224,0.12142,0.16565,0.89889,0.92549,0.92549,0.92549,0.73551,0.59857,0.69024,0.64846,0.56671,0.61562,0.54709,0.8852,0.16565,0.0,0.0,5e-06,5.65e-20,3.1,3.1
275.7,0.18856,0.13423,0.12316,0.168,0.90259,0.92548,0.92548,0.92548,0.7519,0.61352,0.70612,0.64244,0.56049,0.60952,0.54558,0.88528,0.168,0.0,0.0,5e-06,5.65e-20,3.1,3.1
275.9,0.18495,0.13179,0.12082,0.16481,0.9063,0.92547,0.92547,0.92547,0.74355,0.60834,0.69879,0.63643,0.55427,0.60343,0.54406,0.88536,0.16481,0.0,0.0,5e-06,5.65e-20,3.1,3.1
276.1,0.18129,0.1293,0.11844,0.16155,0.90958,0.92547,0.92547,0.92547,0.73519,0.60316,0.69145,0.63041,0.54806,0.59733,0.54253,0.88544,0.16155,0.0,0.0,5e-06,5.65e-20,3.1,3.1
276.3,0.18137,0.13008,0.11871,0.16192,0.91244,0.92546,0.92546,0.92546,0.72683,0.59798,0.68412,0.63778,0.55598,0.60492,0.54099,0.88552,0.16192,0.0,0.0,5e-06,5.65e-20,3.1,3.1
276.5,0.18517,0.1341,0.1216,0.16586,0.91529,0.92545,0.92545,0.92545,0.71848,0.59281,0.67678,0.65855,0.57804,0.6262,0.53945,0.8856,0.16586,0.0,0.0,5e-06,5.65e-20,3.1,3.1
276.7,0.18883,0.13804,0.12441,0.16967,0.91815,0.92544,0.92544,0.92544,0.71012,0.58763,0.66945,0.67932,0.60009,0.64747,0.53791,0.88568,0.16967,0.0,0.0,5e-06,5.65e-20,3.1,3.1
276.9,0.19236,0.14188,0.12712,0.17337,0.921,0.92543,0.92543,0.92543,0.70176,0.58245,0.66212,0.70009,0.62215,0.66875,0.53638,0.88576,0.17337,0.0,0.0,5e-06,5.65e-20,3.1,3.1
277.1,0.18822,0.13992,0.12472,0.17009,0.92326,0.92543,0.92543,0.92543,0.67619,0.56267,0.63844,0.71125,0.6354,0.68075,0.53485,0.8858400000000001,0.17009,0.0,0.0,5e-06,5.65e-20,3.1,3.1
277.3,0.18113,0.13567,0.12034,0.16411,0.92491,0.92542,0.92542,0.92542,0.64135,0.53503,0.60597,0.72241,0.64864,0.69275,0.53332,0.88592,0.16411,0.0,0.0,5e-06,5.65e-20,3.1,3.1
277.5,0.17374,0.13115,0.11575,0.15783,0.92656,0.92541,0.92541,0.92541,0.60651,0.50739,0.5735,0.73357,0.66189,0.70475,0.53181,0.886,0.15783,0.0,0.0,5e-06,5.65e-20,3.1,3.1
277.7,0.16607,0.12635,0.11094,0.15127,0.92821,0.9254,0.9254,0.9254,0.57166,0.47974,0.54103,0.74473,0.67513,0.71675,0.53031,0.88608,0.15127,0.0,0.0,5e-06,5.65e-20,3.1,3.1
277.9,0.15812,0.12127,0.10592,0.14442,0.92986,0.92539,0.92539,0.92539,0.53682,0.4521,0.50856,0.75589,0.68838,0.72875,0.52882,0.88616,0.14442,0.0,0.0,5e-06,5.65e-20,3.1,3.1
278.1,0.14651,0.11266,0.098202,0.13389,0.93083,0.92538,0.92538,0.92538,0.50198,0.42446,0.47609,0.7503,0.68235,0.72298,0.52736,0.88624,0.13389,0.0,0.0,5e-06,5.65e-20,3.1,3.1
278.3,0.13499,0.10414,0.090555,0.12346,0.93113,0.92538,0.92538,0.92538,0.46713,0.39681,0.44362,0.7447,0.67633,0.71721,0.52591,0.88632,0.12346,0.0,0.0,5e-06,5.65e-20,3.1,3.1
